Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19590517.40.47,Summary,1959-05-17,18:55:00,3,Oklahoma,-,-,0,0,0,10,0.1,Kay,-,-,-,-,-,-,-,-,-,-,-,-,,36.92,-97.45,-,-,1,,241,Unmodified
19590517.40.48,Summary,1959-05-17,20:30:00,3,Oklahoma,-,-,2,0,0,200,2,Grant,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.88,-97.92,-,-,1,,242,Unmodified
19590519.40.49,Summary,1959-05-19,19:00:00,3,Oklahoma,-,-,1,0,0,880,22.7,Kiowa,Comanche,-,-,-,-,-,-,-,-,-,-,-,,34.7,-98.83,34.93,-98.55,1,,251,Unmodified
19590522.40.50,Summary,1959-05-22,02:20:00,3,Oklahoma,-,-,2,0,0,10,0.1,Grady,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.33,-98.02,-,-,1,,267,Unmodified
19590522.40.51,Summary,1959-05-22,02:53:00,3,Oklahoma,-,-,1,0,0,100,0.5,Oklahoma,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.5,-97.62,-,-,1,,268,Unmodified
19590525.40.52,Summary,1959-05-25,20:30:00,3,Oklahoma,-,-,2,0,0,440,3.8,Roger Mills,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.48,-99.67,35.52,-99.62,1,,278,Unmodified
19590525.40.53,Summary,1959-05-25,23:05:00,3,Oklahoma,-,-,2,0,0,150,8.8,Custer,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.53,-99.05,35.6,-98.92,1,,281,Unmodified
19590526.40.54,Summary,1959-05-26,19:18:00,3,Oklahoma,-,-,3,0,8,60,3.3,Carter,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.32,-97.45,34.33,-97.4,1,,293,Unmodified
19590526.40.55,Summary,1959-05-26,20:10:00,3,Oklahoma,-,-,1,0,0,100,2,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.15,-97.77,-,-,1,,296,Unmodified
19590526.40.56,Summary,1959-05-26,22:30:00,3,Oklahoma,-,-,1,0,0,10,0.1,Hughes,-,-,-,-,-,-,-,-,-,-,-,-,,34.9,-96.17,-,-,1,,297,Unmodified
19590621.40.57,Summary,1959-06-21,18:30:00,3,Oklahoma,-,-,0,0,0,50,0.1,Kiowa,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.03,-99.12,-,-,1,,386,Unmodified
19590722.40.58,Summary,1959-07-22,18:30:00,3,Oklahoma,-,-,1,0,0,10,0.1,Kiowa,-,-,-,-,-,-,-,-,-,-,-,-,,34.7,-98.95,-,-,1,,463,Unmodified
19590722.40.59,Summary,1959-07-22,18:30:00,3,Oklahoma,-,-,1,0,0,10,0.1,Kiowa,-,-,-,-,-,-,-,-,-,-,-,-,,34.7,-98.95,-,-,1,,464,Unmodified
19590722.40.60,Summary,1959-07-22,19:00:00,3,Oklahoma,-,-,1,0,0,440,0.5,Caddo,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,35.3,-98.4,-,-,1,,465,Unmodified
19590827.40.61,Summary,1959-08-27,01:15:00,3,Oklahoma,-,-,1,0,0,100,2,Choctaw,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34,-95.53,-,-,1,,496,Unmodified
19590827.40.62,Summary,1959-08-27,01:20:00,3,Oklahoma,-,-,1,0,0,100,0.1,Pushmataha,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34,-95.53,-,-,1,,497,Unmodified
19590830.40.63,Summary,1959-08-30,18:20:00,3,Oklahoma,-,-,3,0,1,100,2,Cotton,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.2,-98.58,-,-,1,,506,Unmodified
19590830.40.64,Summary,1959-08-30,18:30:00,3,Oklahoma,-,-,2,0,0,10,0.1,Cotton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.17,-98.45,-,-,1,,507,Unmodified
19590831.40.65,Summary,1959-08-31,13:30:00,3,Oklahoma,-,-,1,0,0,100,2,Okfuskee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.48,-96.4,-,-,1,,508,Unmodified
19590903.40.66,Summary,1959-09-03,07:45:00,3,Oklahoma,-,-,0,0,0,10,0.1,McClain,-,-,-,-,-,-,-,-,-,-,-,-,,35.02,-97.37,-,-,1,,511,Unmodified
19590927.40.67,Summary,1959-09-27,18:00:00,3,Oklahoma,Kansas,-,4,1,1,440,20.4,Craig,Labette,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.85,-95.25,37.12,-95.1,2,,550,Unmodified
19590927.40.67,State,1959-09-27,18:00:00,3,Kansas,,,4,1,1,440,8.2,Labette,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37,-95.13,37.12,-95.1,2,,550,Unmodified
19590927.40.67,State,1959-09-27,18:00:00,3,Oklahoma,,,4,0,0,10,12.2,Craig,-,-,-,-,-,-,-,-,-,-,-,-,,36.85,-95.25,37,-95.13,2,,550,Unmodified
19591002.40.68,Summary,1959-10-02,10:00:00,3,Oklahoma,-,-,1,0,0,10,2,Nowata,-,-,-,-,-,-,-,-,-,-,-,-,,36.77,-95.77,-,-,1,,568,Unmodified
19591004.40.69,Summary,1959-10-04,07:25:00,3,Oklahoma,-,-,2,0,2,200,4.3,Bryan,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.8,-96.2,33.85,-96.23,1,,573,Unmodified
19591103.40.70,Summary,1959-11-03,18:00:00,3,Oklahoma,-,-,1,0,0,10,0.1,McCurtain,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.9,-94.73,-,-,1,,594,Unmodified
19600114.40.1,Summary,1960-01-14,06:00:00,3,Oklahoma,-,-,2,0,0,10,0.1,Pontotoc,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.7,-96.8,-,-,1,,3,Unmodified
19600209.40.2,Summary,1960-02-09,14:45:00,3,Oklahoma,-,-,1,0,0,200,8.2,Ottawa,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,36.9,-94.87,36.95,-94.73,1,,14,Unmodified
19600209.40.3,Summary,1960-02-09,15:45:00,3,Oklahoma,-,-,1,0,0,10,0.3,Craig,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.93,-95.17,-,-,1,,15,Unmodified
19600220.40.4,Summary,1960-02-20,15:30:00,3,Oklahoma,-,-,1,0,0,50,8.7,Blaine,-,-,-,-,-,-,-,-,-,-,-,-,,35.75,-98.37,35.78,-98.22,1,,34,Unmodified
19600328.40.5,Summary,1960-03-28,18:30:00,3,Oklahoma,-,-,2,0,0,200,24.2,Ellis,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.3,-99.9,36.47,-99.52,1,,45,Unmodified
19600331.40.6,Summary,1960-03-31,18:00:00,3,Oklahoma,-,-,1,0,0,100,0.2,Kay,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.77,-97.3,-,-,1,,61,Unmodified
19600331.40.7,Summary,1960-03-31,18:20:00,3,Oklahoma,-,-,1,0,0,50,2,Garfield,-,-,-,-,-,-,-,-,-,-,-,-,,36.4,-97.52,-,-,1,,62,Unmodified
19600331.40.8,Summary,1960-03-31,19:15:00,3,Oklahoma,-,-,1,0,0,17,1.5,Garfield,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,36.3,-97.55,-,-,1,,64,Unmodified
19600331.40.9,Summary,1960-03-31,19:20:00,3,Oklahoma,-,-,1,0,0,100,2,Noble,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.3,-97.2,-,-,1,,65,Unmodified
19600412.40.10,Summary,1960-04-12,12:00:00,3,Oklahoma,-,-,2,0,3,10,0.1,Harper,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.7,-99.88,-,-,1,,69,Unmodified
19600412.40.11,Summary,1960-04-12,18:30:00,3,Oklahoma,-,-,1,0,0,300,0.2,Cimarron,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.65,-102.63,-,-,1,,72,Unmodified
19600416.40.12,Summary,1960-04-16,16:40:00,3,Oklahoma,-,-,1,0,0,10,0.1,Tulsa,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.3,-96,-,-,1,,89,Unmodified
19600416.40.13,Summary,1960-04-16,20:05:00,3,Oklahoma,-,-,2,0,0,50,0.1,Garfield,-,-,-,-,-,-,-,-,-,-,-,-,,36.28,-97.98,-,-,1,,96,Unmodified
19600416.40.14,Summary,1960-04-16,21:30:00,3,Oklahoma,-,-,1,0,0,100,1,Craig,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.97,-95.35,-,-,1,,98,Unmodified
19600416.40.15,Summary,1960-04-16,22:15:00,3,Oklahoma,-,-,2,0,2,200,3.8,Craig,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.6,-95.2,36.63,-95.15,1,,100,Unmodified
19600428.40.16,Summary,1960-04-28,19:00:00,3,Oklahoma,-,-,0,0,0,10,0.1,Blaine,-,-,-,-,-,-,-,-,-,-,-,-,,35.8,-98.35,-,-,1,,117,Unmodified
19600428.40.17,Summary,1960-04-28,19:00:00,3,Oklahoma,-,-,3,0,0,100,3.3,Caddo,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.25,-98.33,35.27,-98.28,1,,118,Unmodified
19600428.40.18,Summary,1960-04-28,19:45:00,3,Oklahoma,-,-,2,0,1,200,3.6,Grady,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.17,-97.95,35.2,-97.92,1,,120,Unmodified
19600428.40.19,Summary,1960-04-28,19:45:00,3,Oklahoma,-,-,2,0,0,200,3.3,Grady,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,35.18,-97.85,35.22,-97.82,1,,121,Unmodified
19600428.40.20,Summary,1960-04-28,19:45:00,3,Oklahoma,-,-,3,0,2,200,3.6,Grady,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.22,-97.95,35.25,-97.9,1,,122,Unmodified
19600428.40.21,Summary,1960-04-28,19:45:00,3,Oklahoma,-,-,2,0,0,300,2,Grady,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.18,-97.95,-,-,1,,123,Unmodified
19600428.40.22,Summary,1960-04-28,20:50:00,3,Oklahoma,-,-,3,0,1,200,1.5,Grady,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.3,-97.83,-,-,1,,124,Unmodified
19600428.40.23,Summary,1960-04-28,20:55:00,3,Oklahoma,-,-,3,0,57,333,11.7,Oklahoma,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,35.42,-97.55,35.53,-97.4,1,,125,Unmodified
19600428.40.24,Summary,1960-04-28,20:58:00,3,Oklahoma,-,-,2,0,0,500,7.8,Cleveland,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.33,-97.62,35.37,-97.48,1,,126,Unmodified
19600428.40.26,Summary,1960-04-28,21:00:00,3,Oklahoma,-,-,2,0,0,10,0.1,Cleveland,-,-,-,-,-,-,-,-,-,-,-,-,,35.17,-97.18,-,-,1,,127,Unmodified
19600428.40.25,Summary,1960-04-28,21:05:00,3,Oklahoma,-,-,2,0,6,400,3.8,Cleveland,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.32,-97.55,35.33,-97.48,1,,128,Unmodified
19600428.40.27,Summary,1960-04-28,23:45:00,3,Oklahoma,-,-,2,3,1,800,6.1,Cleveland,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.35,-96.53,35.42,-96.47,1,,129,Unmodified
19600429.40.28,Summary,1960-04-29,14:15:00,3,Oklahoma,-,-,0,0,0,10,0.1,Kay,-,-,-,-,-,-,-,-,-,-,-,-,,36.83,-97.3,-,-,1,,130,Unmodified
19600503.40.29,Summary,1960-05-03,19:30:00,3,Oklahoma,-,-,1,0,0,100,0.5,Woodward,-,-,-,-,-,-,-,-,-,-,-,-,,36.37,-99.3,-,-,1,,138,Unmodified
19600504.40.30,Summary,1960-05-04,17:40:00,3,Oklahoma,-,-,1,0,0,10,1,Tillman,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.17,-98.8,-,-,1,,141,Unmodified
19600504.40.31,Summary,1960-05-04,17:40:00,3,Oklahoma,-,-,1,0,0,50,1,Tillman,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.17,-98.68,-,-,1,,142,Unmodified
19600504.40.32,Summary,1960-05-04,18:00:00,3,Oklahoma,-,-,2,0,0,150,4.9,Cotton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.37,-98.32,34.43,-98.28,1,,145,Unmodified
19600504.40.33,Summary,1960-05-04,18:30:00,3,Oklahoma,-,-,1,0,3,10,0.1,Comanche,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.73,-98.4,-,-,1,,149,Unmodified
19600504.40.34,Summary,1960-05-04,18:43:00,3,Oklahoma,-,-,1,0,0,10,0.1,Cotton,-,-,-,-,-,-,-,-,-,-,-,-,,34.25,-98.25,-,-,1,,150,Unmodified
19600504.40.35,Summary,1960-05-04,18:45:00,3,Oklahoma,-,-,1,0,0,10,0.1,Comanche,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.7,-98.25,-,-,1,,151,Unmodified
19600504.40.36,Summary,1960-05-04,18:58:00,3,Oklahoma,-,-,3,0,0,10,0.1,Rogers,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.63,-97.9,-,-,1,,152,Unmodified
19600504.40.37,Summary,1960-05-04,19:45:00,3,Oklahoma,-,-,2,0,0,50,5.2,Cleveland,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.13,-97.4,35.18,-97.33,1,,155,Unmodified
19600504.40.38,Summary,1960-05-04,19:45:00,3,Oklahoma,-,-,3,0,6,10,18.3,Pontotoc,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.82,-96.83,35,-96.6,1,,156,Unmodified
19600504.40.39,Summary,1960-05-04,19:55:00,3,Oklahoma,-,-,3,0,4,400,5.1,Oklahoma,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.52,-97.62,35.57,-97.55,1,,157,Unmodified
19600504.40.40,Summary,1960-05-04,20:05:00,3,Oklahoma,-,-,4,0,0,10,8,Pottawatomie,Seminole,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.95,-96.8,35.05,-96.73,1,,158,Unmodified
19600504.40.41,Summary,1960-05-04,21:16:00,3,Oklahoma,-,-,4,0,3,150,30.8,Choctaw,Pushmataha,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.02,-95.7,34.38,-95.42,1,,161,Unmodified
19600505.40.42,Summary,1960-05-05,13:38:00,3,Oklahoma,-,-,0,0,0,10,0.1,Tillman,-,-,-,-,-,-,-,-,-,-,-,-,,34.35,-99.03,-,-,1,,167,Unmodified
19600505.40.43,Summary,1960-05-05,14:45:00,3,Oklahoma,-,-,3,0,0,200,7.3,Garvin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.77,-97.5,34.83,-97.4,1,,168,Unmodified
19600505.40.44,Summary,1960-05-05,15:00:00,3,Oklahoma,-,-,3,0,0,400,101.9,Cleveland,Pottawatomie,Lincoln,Creek,Tulsa,-,-,-,-,-,-,-,$50K-$500K,,34.95,-97.25,36.13,-96.18,1,,169,Unmodified
19600505.40.45,Summary,1960-05-05,17:00:00,3,Oklahoma,-,-,5,5,81,800,71.8,Pottawatomie,Lincoln,Okfuskee,Creek,-,-,-,-,-,-,-,-,$500K-$5M,,35.28,-96.93,36.05,-96.07,1,,172,Unmodified
19600505.40.46,Summary,1960-05-05,18:07:00,3,Oklahoma,-,-,2,0,0,500,4.1,Pittsburg,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.92,-95.78,34.95,-95.73,1,,173,Unmodified
19600505.40.47,Summary,1960-05-05,18:16:00,3,Oklahoma,-,-,3,2,15,150,0.8,Okmulgee,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.48,-95.85,-,-,1,,174,Unmodified
19600505.40.48,Summary,1960-05-05,18:20:00,3,Oklahoma,-,-,2,0,0,100,4.9,Muskogee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.75,-95.67,35.8,-95.6,1,,175,Unmodified
19600505.40.49,Summary,1960-05-05,18:30:00,3,Oklahoma,-,-,2,0,2,500,36.6,Craig,Ottawa,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.65,-95.12,37,-94.62,1,,176,Unmodified
19600505.40.50,Summary,1960-05-05,19:00:00,3,Oklahoma,-,-,2,0,0,10,5.9,Garvin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.63,-97.17,34.57,-97.1,1,,178,Unmodified
19600505.40.51,Summary,1960-05-05,19:10:00,3,Oklahoma,-,-,4,16,106,200,62.4,Latimer,Haskell,Sequoyah,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.88,-95.3,35.45,-94.82,1,,179,Unmodified
19600505.40.52,Summary,1960-05-05,19:10:00,3,Oklahoma,-,-,2,2,6,200,11.7,McIntosh,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.3,-95.5,35.42,-95.35,1,,180,Unmodified
19600505.40.53,Summary,1960-05-05,19:20:00,3,Oklahoma,-,-,2,0,0,200,5.1,Wagoner,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.93,-95.42,35.98,-95.35,1,,181,Unmodified
19600505.40.54,Summary,1960-05-05,19:30:00,3,Oklahoma,-,-,1,0,6,10,0.1,Rogers,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.23,-95.52,-,-,1,,182,Unmodified
19600505.40.55,Summary,1960-05-05,19:30:00,3,Oklahoma,-,-,3,1,0,10,4.5,Sequoyah,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.38,-94.48,35.43,-94.43,1,,183,Unmodified
19600505.40.56,Summary,1960-05-05,19:40:00,3,Oklahoma,-,-,4,5,13,10,5.4,Sequoyah,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.38,-94.55,35.45,-94.5,1,,184,Unmodified
19600505.40.57,Summary,1960-05-05,20:40:00,3,Oklahoma,-,-,1,0,0,10,4.6,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.88,-94.9,35.95,-94.9,1,,185,Unmodified
19600505.40.58,Summary,1960-05-05,20:50:00,3,Oklahoma,-,-,2,0,0,400,1,McIntosh,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.28,-95.58,-,-,1,,186,Unmodified
19600505.40.59,Summary,1960-05-05,21:00:00,3,Oklahoma,-,-,2,0,0,10,6.4,Mayes,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.5,-95.1,36.57,-95.02,1,,187,Unmodified
19600505.40.60,Summary,1960-05-05,21:30:00,3,Oklahoma,-,-,3,1,0,10,23.7,Le Flore,Sequoyah,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.18,-94.78,35.52,-94.7,1,,190,Unmodified
19600516.40.61,Summary,1960-05-16,20:15:00,3,Oklahoma,-,-,0,0,0,10,0.1,Creek,-,-,-,-,-,-,-,-,-,-,-,-,,35.93,-96.3,-,-,1,,232,Unmodified
19600517.40.62,Summary,1960-05-17,21:05:00,3,Oklahoma,-,-,0,0,0,10,0.1,Kingfisher,-,-,-,-,-,-,-,-,-,-,-,-,,36.03,-98.03,-,-,1,,238,Unmodified
19600518.40.63,Summary,1960-05-18,15:15:00,3,Oklahoma,-,-,1,0,0,50,0.5,Garvin,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.77,-97.27,-,-,1,,242,Unmodified
19600518.40.64,Summary,1960-05-18,16:00:00,3,Oklahoma,-,-,0,0,0,100,0.3,Marshall,-,-,-,-,-,-,-,-,-,-,-,-,,34.13,-96.78,-,-,1,,243,Unmodified
19600518.40.65,Summary,1960-05-18,17:00:00,3,Oklahoma,-,-,1,0,0,10,0.5,Rogers,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.32,-95.67,-,-,1,,245,Unmodified
19600518.40.66,Summary,1960-05-18,17:30:00,3,Oklahoma,-,-,1,0,0,10,0.1,Washington,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.53,-95.92,-,-,1,,248,Unmodified
19600518.40.67,Summary,1960-05-18,18:43:00,3,Oklahoma,-,-,0,0,0,10,0.1,Jackson,-,-,-,-,-,-,-,-,-,-,-,-,,34.5,-99.2,-,-,1,,250,Unmodified
19600519.40.68,Summary,1960-05-19,16:00:00,3,Oklahoma,-,-,0,0,0,10,0.1,Caddo,-,-,-,-,-,-,-,-,-,-,-,-,,34.9,-98.25,-,-,1,,257,Unmodified
19600519.40.69,Summary,1960-05-19,16:00:00,3,Oklahoma,-,-,1,0,0,10,0.1,Caddo,Grady,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.9,-98.25,-,-,1,,258,Unmodified
19600519.40.70,Summary,1960-05-19,16:25:00,3,Oklahoma,-,-,2,0,0,10,0.1,Cleveland,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.33,-97.5,-,-,1,,259,Unmodified
19600519.40.71,Summary,1960-05-19,16:50:00,3,Oklahoma,-,-,0,0,0,10,0.1,Stephens,-,-,-,-,-,-,-,-,-,-,-,-,,34.5,-97.9,-,-,1,,260,Unmodified
19600519.40.72,Summary,1960-05-19,18:35:00,3,Oklahoma,-,-,0,0,0,10,0.1,Tulsa,-,-,-,-,-,-,-,-,-,-,-,-,,36.2,-95.9,-,-,1,,267,Unmodified
19600519.40.73,Summary,1960-05-19,19:00:00,3,Oklahoma,-,-,1,0,0,50,4.5,Rogers,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.42,-95.55,36.47,-95.5,1,,268,Unmodified
19600519.40.74,Summary,1960-05-19,19:20:00,3,Oklahoma,-,-,1,0,0,10,0.1,Muskogee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.65,-95.65,-,-,1,,270,Unmodified
19600519.40.75,Summary,1960-05-19,19:22:00,3,Oklahoma,-,-,2,0,0,10,0.1,Wagoner,-,-,-,-,-,-,-,-,-,-,-,-,,35.87,-95.53,-,-,1,,271,Unmodified
19600519.40.76,Summary,1960-05-19,19:30:00,3,Oklahoma,-,-,1,0,0,10,0.1,Mayes,-,-,-,-,-,-,-,-,-,-,-,-,,36.3,-95.43,-,-,1,,273,Unmodified
19600519.40.77,Summary,1960-05-19,20:50:00,3,Oklahoma,-,-,0,0,0,10,0.1,Sequoyah,-,-,-,-,-,-,-,-,-,-,-,-,,35.4,-94.8,-,-,1,,277,Unmodified
19600519.40.78,Summary,1960-05-19,23:20:00,3,Oklahoma,-,-,0,0,0,10,0.1,Tulsa,-,-,-,-,-,-,-,-,-,-,-,-,,35.95,-95.8,-,-,1,,282,Unmodified
19600519.40.79,Summary,1960-05-19,23:20:00,3,Oklahoma,-,-,0,0,0,10,0.1,Tulsa,-,-,-,-,-,-,-,-,-,-,-,-,,35.95,-95.8,-,-,1,,283,Unmodified
19600520.40.80,Summary,1960-05-20,00:31:00,3,Oklahoma,-,-,1,0,0,10,0.1,Choctaw,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.9,-95.3,-,-,1,,284,Unmodified
19600520.40.81,Summary,1960-05-20,06:00:00,3,Oklahoma,-,-,1,0,0,100,0.8,McCurtain,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.9,-94.8,-,-,1,,290,Unmodified
19600523.40.82,Summary,1960-05-23,18:30:00,3,Oklahoma,-,-,2,0,1,10,0.1,Caddo,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.1,-98.57,-,-,1,,301,Unmodified
19600523.40.83,Summary,1960-05-23,18:30:00,3,Oklahoma,-,-,2,0,0,10,0.1,Caddo,-,-,-,-,-,-,-,-,-,-,-,-,,35.1,-98.55,-,-,1,,302,Unmodified
19600523.40.84,Summary,1960-05-23,18:30:00,3,Oklahoma,-,-,2,0,0,10,0.1,Caddo,-,-,-,-,-,-,-,-,-,-,-,-,,35.1,-98.53,-,-,1,,303,Unmodified
19600523.40.85,Summary,1960-05-23,20:30:00,3,Oklahoma,-,-,1,0,0,33,1.5,McClain,-,-,-,-,-,-,-,-,-,-,-,<$50,,35.28,-97.63,-,-,1,,305,Unmodified
19600523.40.86,Summary,1960-05-23,21:00:00,3,Oklahoma,-,-,1,0,0,10,0.1,Stephens,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,34.5,-98.03,-,-,1,,306,Unmodified
19600527.40.87,Summary,1960-05-27,21:35:00,3,Oklahoma,-,-,2,0,0,10,0.1,Kingfisher,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.9,-97.87,-,-,1,,324,Unmodified
19600528.40.88,Summary,1960-05-28,16:00:00,3,Oklahoma,-,-,1,0,0,10,0.1,Woods,-,-,-,-,-,-,-,-,-,-,-,-,,36.65,-98.57,-,-,1,,325,Unmodified
19600528.40.89,Summary,1960-05-28,21:30:00,3,Oklahoma,-,-,1,0,0,10,0.1,Custer,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,35.67,-98.95,-,-,1,,329,Unmodified
19600607.40.90,Summary,1960-06-07,18:00:00,3,Oklahoma,-,-,3,0,0,100,0.8,Jackson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,34.52,-99.42,-,-,1,,347,Unmodified
19600615.40.91,Summary,1960-06-15,01:00:00,3,Oklahoma,-,-,1,0,0,10,0.1,Beaver,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.52,-100.8,-,-,1,,379,Unmodified
19600721.40.92,Summary,1960-07-21,14:55:00,3,Oklahoma,-,-,0,0,0,10,0.1,Tulsa,-,-,-,-,-,-,-,-,-,-,-,-,,36.05,-96.05,-,-,1,,485,Unmodified
19600724.40.93,Summary,1960-07-24,16:00:00,3,Oklahoma,-,-,1,0,0,10,0.1,Wagoner,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.02,-95.37,-,-,1,,492,Unmodified
19600729.40.94,Summary,1960-07-29,18:30:00,3,Oklahoma,-,-,2,0,0,10,0.1,Garfield,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.35,-97.9,-,-,1,,503,Unmodified
19600807.40.95,Summary,1960-08-07,23:15:00,3,Oklahoma,-,-,3,0,0,200,4.7,Ottawa,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.97,-94.8,36.9,-94.77,1,,515,Unmodified
19600809.40.96,Summary,1960-08-09,12:00:00,3,Oklahoma,-,-,0,0,0,10,0.1,Cotton,-,-,-,-,-,-,-,-,-,-,-,<$50,,34.25,-98.23,-,-,1,,519,Unmodified
19600920.40.97,Summary,1960-09-20,13:30:00,3,Oklahoma,-,-,1,0,0,10,0.1,Pontotoc,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.7,-96.4,-,-,1,,566,Unmodified
19601115.40.98,Summary,1960-11-15,14:20:00,3,Oklahoma,-,-,2,0,0,50,1,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.8,-94.85,-,-,1,,592,Unmodified
19610217.40.1,Summary,1961-02-17,16:30:00,3,Oklahoma,-,-,1,0,0,17,0.5,McClain,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,34.88,-97.5,-,-,1,,4,Unmodified
