Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19640412.20.5,Summary,4/12/1964,16:00:00,3,Kansas,Missouri,-,3,1,22,440,14,Leavenworth,Platte,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,39.23,-95.02,39.38,-94.87,2,,88,Unmodified
19640412.20.5,State,4/12/1964,16:00:00,3,Kansas,,,3,1,22,440,8.4,Leavenworth,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,39.23,-95.02,39.3,-94.88,2,,88,Unmodified
19640412.20.5,State,4/12/1964,16:30:00,3,Missouri,,,3,0,0,17,5.6,Platte,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.3,-94.88,39.38,-94.87,2,,88,Unmodified
19640412.29.5,Summary,4/12/1964,17:45:00,3,Missouri,-,-,1,0,0,50,6.2,Clinton,DeKalb,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.67,-94.42,39.75,-94.37,1,,96,Unmodified
19640412.29.6,Summary,4/12/1964,18:00:00,3,Missouri,-,-,3,1,10,100,19.5,Cass,Jackson,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,38.7,-94.4,38.9,-94.12,1,,97,Unmodified
19640412.29.7,Summary,4/12/1964,21:00:00,3,Missouri,-,-,2,1,3,100,10.7,Johnson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.57,-93.77,38.68,-93.63,1,,100,Unmodified
19640412.29.8,Summary,4/12/1964,22:20:00,3,Missouri,-,-,2,0,0,80,10.8,Nodaway,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.28,-94.98,40.38,-94.82,1,,103,Unmodified
19640422.29.9,Summary,4/22/1964,21:40:00,3,Missouri,-,-,0,0,0,10,0.1,Bates,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.23,-94.22,-,-,1,,152,Unmodified
19640526.29.10,Summary,5/26/1964,15:00:00,3,Missouri,-,-,1,0,0,50,1.5,Jackson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.12,-94.12,-,-,1,,328,Unmodified
19640611.29.11,Summary,6/11/1964,14:30:00,3,Missouri,-,-,1,0,0,10,0.5,Ray,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.43,-94.15,-,-,1,,383,Unmodified
19640617.29.12,Summary,6/17/1964,15:50:00,3,Missouri,-,-,1,0,0,220,2.3,Oregon,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.52,-91.55,-,-,1,,426,Unmodified
19640617.29.13,Summary,6/17/1964,15:50:00,3,Missouri,-,-,1,0,0,17,0.2,Ozark,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.55,-92.12,-,-,1,,427,Unmodified
19640622.29.14,Summary,6/22/1964,17:00:00,3,Missouri,-,-,1,0,0,50,1,Buchanan,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.77,-94.85,-,-,1,,461,Unmodified
19640720.29.15,Summary,7/20/1964,16:00:00,3,Missouri,-,-,1,0,1,50,0.5,Callaway,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.03,-91.95,-,-,1,,520,Unmodified
19640721.29.16,Summary,7/21/1964,17:00:00,3,Missouri,-,-,0,0,0,10,0.2,Pulaski,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.95,-92.27,-,-,1,,523,Unmodified
19640726.29.17,Summary,7/26/1964,4:45:00,3,Missouri,-,-,1,0,0,17,0.2,Jasper,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.08,-94.52,-,-,1,,529,Unmodified
19640820.29.18,Summary,8/20/1964,19:30:00,3,Missouri,-,-,1,0,0,10,1.5,DeKalb,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.9,-94.43,-,-,1,,566,Unmodified
19640820.29.19,Summary,8/20/1964,21:30:00,3,Missouri,-,-,1,0,0,10,0.1,Sullivan,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.23,-93.07,-,-,1,,568,Unmodified
19640922.29.20,Summary,9/22/1964,17:30:00,3,Missouri,-,-,1,0,0,10,0.2,Daviess,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.05,-94.13,-,-,1,,643,Unmodified
19640922.29.21,Summary,9/22/1964,17:50:00,3,Missouri,-,-,1,0,0,100,4,Daviess,Grundy,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.05,-93.83,-,-,1,,644,Unmodified
19650125.29.1,Summary,1/25/1965,21:50:00,3,Missouri,-,-,0,0,0,10,0.1,Boone,-,-,-,-,-,-,-,-,-,-,-,<$50,,38.78,-92.27,-,-,1,,20,Unmodified
19650403.29.2,Summary,4/3/1965,19:00:00,3,Missouri,-,-,0,0,0,10,0.1,Dade,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.32,-93.88,-,-,1,,90,Unmodified
19650405.29.3,Summary,4/5/1965,13:30:00,3,Missouri,-,-,1,0,0,50,4.3,Barry,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.78,-92.95,36.82,-92.88,1,,97,Unmodified
19650405.29.4,Summary,4/5/1965,14:30:00,3,Missouri,-,-,1,0,0,50,1,Christian,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.05,-93.37,-,-,1,,100,Unmodified
19650405.29.5,Summary,4/5/1965,16:00:00,3,Missouri,-,-,1,0,0,50,1.5,Jasper,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.32,-94.3,-,-,1,,101,Unmodified
19650405.29.6,Summary,4/5/1965,22:05:00,3,Missouri,-,-,1,0,0,50,1.5,Taney,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.7,-93.12,-,-,1,,102,Unmodified
19650410.29.7,Summary,4/10/1965,13:30:00,3,Missouri,-,-,0,0,0,100,2,Platte,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.48,-95.03,-,-,1,,123,Unmodified
19650410.20.4,Summary,4/10/1965,14:15:00,3,Kansas,Missouri,-,3,0,11,200,23.2,Leavenworth,Platte,Buchanan,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.42,-95.12,39.67,-94.75,2,,124,Unmodified
19650410.20.4,State,4/10/1965,14:15:00,3,Kansas,,,3,0,0,200,4.7,Leavenworth,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.42,-95.12,39.47,-95.05,2,,124,Unmodified
19650410.20.4,State,4/10/1965,14:30:00,3,Missouri,,,3,0,11,200,18.5,Platte,Buchanan,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.48,-95,39.67,-94.75,2,,124,Unmodified
19650410.29.9,Summary,4/10/1965,15:15:00,3,Missouri,-,-,2,0,7,50,9.6,DeKalb,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.78,-94.42,39.87,-94.27,1,,125,Unmodified
19650410.29.10,Summary,4/10/1965,16:45:00,3,Missouri,-,-,2,0,1,100,10.3,Grundy,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,40.08,-93.7,40.18,-93.55,1,,126,Unmodified
19650410.29.11,Summary,4/10/1965,17:00:00,3,Missouri,-,-,2,0,1,50,11.1,Daviess,Grundy,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.95,-93.78,40.05,-93.6,1,,127,Unmodified
19650410.29.12,Summary,4/10/1965,19:30:00,3,Missouri,-,-,1,0,0,50,0.2,Cass,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.65,-94.12,-,-,1,,129,Unmodified
19650525.29.13,Summary,5/25/1965,17:00:00,3,Missouri,-,-,1,0,0,50,7.4,Dent,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,37.62,-91.65,37.72,-91.6,1,,440,Unmodified
19650526.29.14,Summary,5/26/1965,2:10:00,3,Missouri,-,-,1,0,0,50,10.4,Cass,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.77,-94.33,38.82,-94.15,1,,459,Unmodified
19650526.29.15,Summary,5/26/1965,2:15:00,3,Missouri,-,-,2,0,4,500,4.9,Jackson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.97,-94.35,39.02,-94.28,1,,460,Unmodified
19650526.29.16,Summary,5/26/1965,3:00:00,3,Missouri,-,-,0,0,0,10,0.1,Carroll,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,39.33,-93.53,-,-,1,,462,Unmodified
19650604.29.17,Summary,6/4/1965,15:20:00,3,Missouri,-,-,0,0,0,10,0.1,Cass,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,38.6,-94.35,-,-,1,,504,Unmodified
19650709.29.18,Summary,7/9/1965,4:00:00,3,Missouri,-,-,1,0,0,300,1,Audrain,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.12,-91.63,-,-,1,,657,Unmodified
19650818.29.19,Summary,8/18/1965,15:15:00,3,Missouri,-,-,1,0,0,200,0.3,Franklin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.37,-90.97,-,-,1,,743,Unmodified
19650904.29.20,Summary,9/4/1965,19:30:00,3,Missouri,-,-,1,0,0,750,3.6,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.18,-90.38,38.23,-90.35,1,,780,Unmodified
19650918.29.21,Summary,9/18/1965,17:00:00,3,Missouri,-,-,0,0,0,20,1,Harrison,-,-,-,-,-,-,-,-,-,-,-,<$50,,40.27,-94.02,-,-,1,,809,Unmodified
19650920.29.22,Summary,9/20/1965,18:00:00,3,Missouri,-,-,1,0,0,10,0.2,Harrison,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.25,-94.07,-,-,1,,819,Unmodified
19650920.29.23,Summary,9/20/1965,18:30:00,3,Missouri,-,-,2,0,0,100,13,Lafayette,Saline,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.05,-93.57,39.2,-93.42,1,,821,Unmodified
19650920.29.24,Summary,9/20/1965,19:30:00,3,Missouri,-,-,1,0,0,67,1.3,Chariton,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.52,-93.03,-,-,1,,824,Unmodified
19650920.29.25,Summary,9/20/1965,22:30:00,3,Missouri,-,-,2,0,0,30,1.5,Jackson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,38.9,-94.38,-,-,1,,828,Unmodified
19650920.29.26,Summary,9/20/1965,23:00:00,3,Missouri,-,-,1,0,0,50,2,Carroll,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.55,-93.5,-,-,1,,829,Unmodified
19650921.29.27,Summary,9/21/1965,0:30:00,3,Missouri,-,-,0,0,0,10,0.1,Adair,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,40.2,-92.58,-,-,1,,830,Unmodified
19650922.29.28,Summary,9/22/1965,6:15:00,3,Missouri,-,-,1,0,0,300,0.5,Stoddard,-,-,-,-,-,-,-,-,-,-,-,<$50,,36.9,-89.92,-,-,1,,836,Unmodified
19660322.29.1,Summary,3/22/1966,19:00:00,3,Missouri,-,-,1,0,0,20,2,Greene,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.35,-93.13,-,-,1,,40,Unmodified
19660419.29.2,Summary,4/19/1966,16:00:00,3,Missouri,-,-,1,0,0,20,2.5,Daviess,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.88,-94.1,-,-,1,,71,Unmodified
19660419.29.3,Summary,4/19/1966,16:30:00,3,Missouri,-,-,1,0,0,20,2,Livingston,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.93,-93.4,-,-,1,,73,Unmodified
19660427.29.4,Summary,4/27/1966,23:00:00,3,Missouri,-,-,1,0,0,10,0.5,Phelps,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.9,-91.68,-,-,1,,112,Unmodified
19660429.29.5,Summary,4/29/1966,18:30:00,3,Missouri,-,-,1,0,0,30,2,Nodaway,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.45,-95.05,-,-,1,,117,Unmodified
19660511.29.6,Summary,5/11/1966,18:00:00,3,Missouri,-,-,1,0,0,10,0.2,Ray,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,39.22,-93.97,-,-,1,,141,Unmodified
19660511.29.7,Summary,5/11/1966,18:15:00,3,Missouri,-,-,0,0,0,10,0.1,Barton,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.45,-94.57,-,-,1,,142,Unmodified
19660511.29.8,Summary,5/11/1966,18:45:00,3,Missouri,-,-,2,0,0,50,2.3,Barton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.47,-94.28,37.47,-94.23,1,,144,Unmodified
19660511.29.9,Summary,5/11/1966,21:10:00,3,Missouri,-,-,0,0,0,10,0.1,Phelps,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.98,-91.73,-,-,1,,147,Unmodified
19660511.29.10,Summary,5/11/1966,21:42:00,3,Missouri,-,-,1,0,0,50,1,Miller,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.27,-92.22,-,-,1,,148,Unmodified
19660515.29.11,Summary,5/15/1966,9:45:00,3,Missouri,-,-,1,0,2,200,1.6,Chariton,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.38,-92.92,-,-,1,,150,Unmodified
19660517.29.12,Summary,5/17/1966,19:05:00,3,Missouri,-,-,1,0,0,20,2,Camden,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,38.05,-92.83,-,-,1,,164,Unmodified
19660518.29.13,Summary,5/18/1966,0:30:00,3,Missouri,-,-,1,0,0,10,0.2,Cape Girardeau,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.38,-89.73,-,-,1,,169,Unmodified
19660523.29.14,Summary,5/23/1966,6:00:00,3,Missouri,-,-,2,0,0,50,5.7,Atchison,Nodaway,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.45,-95.22,40.47,-95.1,1,,189,Unmodified
19660523.29.15,Summary,5/23/1966,14:45:00,3,Missouri,-,-,0,0,0,10,0.1,Howard,-,-,-,-,-,-,-,-,-,-,-,<$50,,39,-92.83,-,-,1,,193,Unmodified
19660523.29.16,Summary,5/23/1966,16:45:00,3,Missouri,-,-,1,0,0,50,1.5,Callaway,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.68,-92.07,-,-,1,,203,Unmodified
19660523.29.17,Summary,5/23/1966,17:00:00,3,Missouri,-,-,2,0,0,100,2,Callaway,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.78,-91.9,-,-,1,,204,Unmodified
19660605.29.18,Summary,6/5/1966,18:00:00,3,Missouri,-,-,1,0,0,10,0.1,Gentry,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.23,-94.28,-,-,1,,235,Unmodified
19660607.29.19,Summary,6/7/1966,17:30:00,3,Missouri,-,-,0,0,0,10,0.1,Stoddard,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,37.1,-89.92,-,-,1,,246,Unmodified
19660612.29.20,Summary,6/12/1966,16:45:00,3,Missouri,-,-,0,0,0,10,0.1,Clay,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.3,-94.52,-,-,1,,278,Unmodified
19660612.29.21,Summary,6/12/1966,17:30:00,3,Missouri,-,-,1,0,0,17,0.2,Monroe,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,39.52,-92.17,-,-,1,,279,Unmodified
19661014.29.22,Summary,10/14/1966,14:25:00,3,Missouri,-,-,1,0,0,220,3,Dallas,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.67,-93.17,37.68,-93.12,1,,535,Unmodified
19661014.29.23,Summary,10/14/1966,15:10:00,3,Missouri,-,-,2,0,0,50,14.9,Camden,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.9,-92.8,38.05,-92.57,1,,539,Unmodified
19661014.29.24,Summary,10/14/1966,15:25:00,3,Missouri,-,-,2,0,0,50,7.6,Moniteau,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.55,-92.67,38.63,-92.53,1,,542,Unmodified
19661014.29.25,Summary,10/14/1966,15:30:00,3,Missouri,-,-,2,0,0,50,4.9,Miller,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.1,-92.52,38.15,-92.45,1,,543,Unmodified
19661014.29.26,Summary,10/14/1966,16:45:00,3,Missouri,-,-,2,0,0,50,2.3,Miller,Morgan,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.35,-92.65,38.38,-92.62,1,,545,Unmodified
19661014.29.27,Summary,10/14/1966,17:30:00,3,Missouri,-,-,1,0,0,50,3.3,Cole,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.53,-92.07,38.57,-92.02,1,,546,Unmodified
19661014.29.28,Summary,10/14/1966,17:30:00,3,Missouri,-,-,2,0,0,33,5.2,Laclede,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.52,-92.48,37.58,-92.43,1,,547,Unmodified
19661014.29.29,Summary,10/14/1966,18:00:00,3,Missouri,-,-,2,0,6,150,13.7,Pulaski,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.73,-92.23,37.88,-92.07,1,,549,Unmodified
19661014.29.30,Summary,10/14/1966,21:10:00,3,Missouri,-,-,3,0,26,150,2.7,St. Charles,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,38.78,-90.52,38.8,-90.47,1,,552,Unmodified
19661208.29.31,Summary,12/8/1966,2:30:00,3,Missouri,-,-,1,0,0,73,2.5,Boone,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.98,-92.28,-,-,1,,575,Unmodified
19661208.29.32,Summary,12/8/1966,2:55:00,3,Missouri,-,-,2,0,0,50,0.3,Audrain,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.22,-92,-,-,1,,576,Unmodified
19661208.29.33,Summary,12/8/1966,3:50:00,3,Missouri,-,-,2,0,0,17,0.2,Phelps,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.95,-91.77,-,-,1,,577,Unmodified
19661208.29.34,Summary,12/8/1966,8:30:00,3,Missouri,-,-,2,0,0,100,1,Texas,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.1,-92.25,-,-,1,,579,Unmodified
19661208.29.35,Summary,12/8/1966,9:20:00,3,Missouri,-,-,1,0,0,100,0.6,Howell,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.92,-91.93,-,-,1,,581,Unmodified
19661208.29.36,Summary,12/8/1966,10:20:00,3,Missouri,-,-,3,0,2,200,1.3,Washington,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.85,-90.78,37.88,-90.73,1,,582,Unmodified
19661208.29.37,Summary,12/8/1966,10:55:00,3,Missouri,-,-,1,0,0,70,2,St. Francois,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.98,-90.53,-,-,1,,583,Unmodified
19670124.29.1,Summary,1/24/1967,11:50:00,3,Missouri,-,-,2,0,0,100,6.1,Buchanan,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.6,-94.93,39.68,-94.88,1,,1,Unmodified
19670124.29.2,Summary,1/24/1967,12:35:00,3,Missouri,-,-,2,0,0,50,2.5,Clinton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.45,-94.23,-,-,1,,2,Unmodified
19670124.29.3,Summary,1/24/1967,12:40:00,3,Missouri,-,-,3,2,18,200,14.5,Jackson,Ray,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,39.1,-94.25,39.25,-94.05,1,,3,Unmodified
19670124.29.4,Summary,1/24/1967,12:50:00,3,Missouri,-,-,0,0,0,100,2,Caldwell,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.55,-94.05,-,-,1,,4,Unmodified
19670124.29.5,Summary,1/24/1967,14:00:00,3,Missouri,-,-,0,0,0,10,0.1,Livingston,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.88,-93.48,-,-,1,,5,Unmodified
19670124.29.6,Summary,1/24/1967,14:20:00,3,Missouri,-,-,1,0,0,50,7.3,Sullivan,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.27,-93.02,40.37,-92.95,1,,6,Unmodified
19670124.29.7,Summary,1/24/1967,14:45:00,3,Missouri,-,-,1,0,0,50,2.5,Putnam,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.48,-92.77,-,-,1,,8,Unmodified
19670124.29.8,Summary,1/24/1967,14:45:00,3,Missouri,Iowa,-,4,0,2,440,25.7,Schuyler,Scotland,Davis,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.4,-92.53,40.68,-92.23,2,,7,Unmodified
19670124.29.8,State,1/24/1967,14:45:00,3,Missouri,,,4,0,2,440,18.9,Schuyler,Scotland,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,40.4,-92.53,40.58,-92.27,2,,7,Unmodified
19670124.29.8,State,1/24/1967,15:00:00,3,Iowa,,,4,0,0,150,6.8,Davis,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.58,-92.27,40.68,-92.23,2,,7,Unmodified
19670124.29.9,Summary,1/24/1967,18:55:00,3,Missouri,-,-,4,3,216,200,25,St. Louis,-,-,-,-,-,-,-,-,-,-,-,$5M-$50M,,38.68,-90.55,38.82,-90.12,1,,29,Unmodified
19670127.29.10,Summary,1/27/1967,0:20:00,3,Missouri,-,-,2,0,0,200,4.9,Newton,Jasper,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.02,-94.17,37.07,-94.1,1,,37,Unmodified
19670413.29.11,Summary,4/13/1967,10:30:00,3,Missouri,-,-,1,0,0,50,1,Stone,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.88,-93.42,-,-,1,,114,Unmodified
19670416.29.12,Summary,4/16/1967,19:45:00,3,Missouri,-,-,1,0,0,50,3.8,Bates,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.33,-94.35,38.37,-94.28,1,,141,Unmodified
19670416.29.13,Summary,4/16/1967,19:45:00,3,Missouri,-,-,0,0,0,10,0.1,Cass,-,-,-,-,-,-,-,-,-,-,-,<$50,,38.5,-94.57,-,-,1,,142,Unmodified
19670416.29.14,Summary,4/16/1967,19:45:00,3,Missouri,-,-,0,0,0,10,0.1,Cass,-,-,-,-,-,-,-,-,-,-,-,<$50,,38.77,-94.5,-,-,1,,143,Unmodified
19670421.29.15,Summary,4/21/1967,8:00:00,3,Missouri,-,-,0,0,0,10,1,Scotland,-,-,-,-,-,-,-,-,-,-,-,<$50,,40.58,-91.97,-,-,1,,156,Unmodified
19670421.29.16,Summary,4/21/1967,12:30:00,3,Missouri,-,-,1,0,0,10,0.2,Clinton,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.62,-94.58,-,-,1,,157,Unmodified
19670421.29.17,Summary,4/21/1967,13:00:00,3,Missouri,-,-,1,0,0,50,0.1,Clinton,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,39.73,-94.23,-,-,1,,159,Unmodified
19670421.29.18,Summary,4/21/1967,13:00:00,3,Missouri,-,-,2,0,0,90,8.4,Daviess,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.02,-94.1,40.07,-93.95,1,,160,Unmodified
19670421.29.19,Summary,4/21/1967,13:15:00,3,Missouri,-,-,0,0,0,10,0.1,Daviess,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.92,-93.92,-,-,1,,161,Unmodified
19670421.29.20,Summary,4/21/1967,13:20:00,3,Missouri,-,-,3,0,0,440,14.6,Ray,Carroll,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.47,-93.77,39.6,-93.55,1,,162,Unmodified
19670421.29.21,Summary,4/21/1967,14:00:00,3,Missouri,-,-,2,0,7,50,6.3,Grundy,Sullivan,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,40.12,-93.42,40.12,-93.27,1,,164,Unmodified
19670421.29.22,Summary,4/21/1967,14:10:00,3,Missouri,-,-,2,0,0,200,3,Chariton,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.65,-93.23,39.68,-93.18,1,,165,Unmodified
19670421.29.23,Summary,4/21/1967,14:20:00,3,Missouri,-,-,4,0,2,500,59,Linn,Macon,Knox,-,-,-,-,-,-,-,-,-,$50K-$500K,,39.7,-93.17,39.98,-92.12,1,,166,Unmodified
19670421.29.24,Summary,4/21/1967,14:20:00,3,Missouri,-,-,2,0,0,100,20.4,Saline,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.08,-93.33,39.18,-92.98,1,,167,Unmodified
19670421.29.25,Summary,4/21/1967,15:03:00,3,Missouri,-,-,0,0,0,10,0.1,Lafayette,-,-,-,-,-,-,-,-,-,-,-,<$50,,39.1,-93.65,-,-,1,,169,Unmodified
19670421.29.26,Summary,4/21/1967,15:10:00,3,Missouri,-,-,1,0,0,10,0.1,Bates,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,38.4,-94.33,-,-,1,,170,Unmodified
19670423.29.27,Summary,4/23/1967,6:20:00,3,Missouri,-,-,1,0,1,10,0.1,Webster,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.2,-93.05,-,-,1,,205,Unmodified
19670423.29.28,Summary,4/23/1967,6:30:00,3,Missouri,-,-,1,0,0,50,1,Greene,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.25,-93.13,-,-,1,,206,Unmodified
19670423.29.29,Summary,4/23/1967,6:30:00,3,Missouri,-,-,2,0,1,50,11.1,Webster,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37.17,-92.9,37.17,-92.7,1,,207,Unmodified
19670423.29.30,Summary,4/23/1967,8:45:00,3,Missouri,-,-,1,0,0,50,0.5,Howell,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,37,-91.72,-,-,1,,208,Unmodified
19670423.29.31,Summary,4/23/1967,10:45:00,3,Missouri,-,-,1,0,0,200,0.3,Dunklin,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.6,-89.98,-,-,1,,209,Unmodified
19670506.29.32,Summary,5/6/1967,18:00:00,3,Missouri,-,-,0,0,0,17,0.1,Texas,-,-,-,-,-,-,-,-,-,-,-,<$50,,37.5,-91.87,-,-,1,,267,Unmodified
19670507.29.33,Summary,5/7/1967,17:05:00,3,Missouri,-,-,1,0,0,50,4.3,Chariton,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.45,-92.8,39.43,-92.72,1,,285,Unmodified
19670512.29.34,Summary,5/12/1967,20:30:00,3,Missouri,-,-,1,0,0,17,0.1,Pemiscot,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.18,-89.65,-,-,1,,292,Unmodified
19670518.29.35,Summary,5/18/1967,18:55:00,3,Missouri,-,-,0,0,0,10,0.1,Atchison,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.43,-95.38,-,-,1,,311,Unmodified
19670527.29.36,Summary,5/27/1967,16:30:00,3,Missouri,-,-,1,0,0,50,2.3,Nodaway,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,40.4,-95.15,40.43,-95.15,1,,324,Unmodified
19670528.29.37,Summary,5/28/1967,16:50:00,3,Missouri,-,-,2,0,0,50,2.5,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,38.4,-90.57,-,-,1,,326,Unmodified
19670607.29.38,Summary,6/7/1967,19:00:00,3,Missouri,-,-,1,0,0,50,3.8,Clay,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,39.4,-94.6,39.43,-94.53,1,,390,Unmodified
