Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20080912.20.1564,Summary,2008-09-12,16:25:00,3,Kansas,-,-,0,0,0,25,0.11,Johnson,-,-,-,-,-,-,-,-,-,-,-,$0.008,,38.97,-94.91,38.97,-94.91,1,,1564,Unmodified
20080912.20.1565,Summary,2008-09-12,16:29:00,3,Kansas,-,-,0,0,0,25,0.24,Wyandotte,-,-,-,-,-,-,-,-,-,-,-,-,,39.03,-94.91,39.03,-94.91,1,,1565,Unmodified
20080912.20.1567,Summary,2008-09-12,16:53:00,3,Kansas,-,-,0,0,0,25,0.12,Johnson,-,-,-,-,-,-,-,-,-,-,-,-,,38.87,-94.63,38.87,-94.63,1,,1567,Unmodified
20081011.20.1627,Summary,2008-10-11,21:54:00,3,Kansas,-,-,0,0,0,10,0.25,Sherman,-,-,-,-,-,-,-,-,-,-,-,-,,39.33,-101.55,-,-,1,,1627,Unmodified
20081110.20.1632,Summary,2008-11-10,15:23:00,3,Kansas,-,-,0,0,0,200,2.91,Stanton,-,-,-,-,-,-,-,-,-,-,-,-,,37.59,-101.78,37.63,-101.77,1,,1632,Unmodified
20090307.20.153855,Summary,2009-03-07,16:13:00,3,Kansas,-,-,0,0,0,75,1.32,Reno,-,-,-,-,-,-,-,-,-,-,-,-,,37.97,-98.13,37.9778,-98.1079,1,,43,Unmodified
20090307.20.153853,Summary,2009-03-07,16:28:00,3,Kansas,-,-,0,0,0,75,0.81,Reno,-,-,-,-,-,-,-,-,-,-,-,-,,37.99,-98.06,37.9984,-98.0496,1,,44,Unmodified
20090307.20.153854,Summary,2009-03-07,16:36:00,3,Kansas,-,-,0,0,0,75,0.48,Reno,-,-,-,-,-,-,-,-,-,-,-,-,,38.04,-97.86,38.0416,-97.8515,1,,45,Unmodified
20090307.20.153858,Summary,2009-03-07,17:15:00,3,Kansas,-,-,0,0,0,75,0.47,Harvey,-,-,-,-,-,-,-,-,-,-,-,-,,38.14,-97.55,38.1419,-97.5418,1,,46,Unmodified
20090307.20.161378,Summary,2009-03-07,18:18:00,3,Kansas,-,-,0,0,0,20,0.01,Barber,-,-,-,-,-,-,-,-,-,-,-,-,,37.34,-98.58,37.34,-98.58,1,,47,Unmodified
20090307.20.153856,Summary,2009-03-07,19:21:00,3,Kansas,-,-,0,0,0,75,0.5,Harper,-,-,-,-,-,-,-,-,-,-,-,-,,37.27,-98.23,37.2752,-98.2236,1,,48,Unmodified
20090307.20.153857,Summary,2009-03-07,19:30:00,3,Kansas,-,-,0,0,0,75,0.53,Harper,-,-,-,-,-,-,-,-,-,-,-,-,,37.29,-98.16,37.2938,-98.1515,1,,49,Unmodified
20090307.20.153859,Summary,2009-03-07,20:10:00,3,Kansas,-,-,0,0,0,75,0.69,Kingman,-,-,-,-,-,-,-,-,-,-,-,-,,37.47,-97.83,37.4722,-97.8178,1,,50,Unmodified
20090323.20.159275,Summary,2009-03-23,16:00:00,3,Kansas,-,-,0,0,0,75,0.45,Sumner,-,-,-,-,-,-,-,-,-,-,-,-,,37.0985,-97.161,37.1015,-97.1538,1,,87,Unmodified
20090323.20.159276,Summary,2009-03-23,16:06:00,3,Kansas,-,-,0,0,0,75,0.72,Cowley,-,-,-,-,-,-,-,-,-,-,-,$0.01,,37.11,-97.13,37.113,-97.1174,1,,88,Unmodified
20090323.20.159277,Summary,2009-03-23,16:15:00,3,Kansas,-,-,0,0,0,75,0.47,Cowley,-,-,-,-,-,-,-,-,-,-,-,-,,37.15,-97.02,37.1536,-97.0127,1,,89,Unmodified
20090323.20.159278,Summary,2009-03-23,16:35:00,3,Kansas,-,-,0,0,0,75,0.48,Cowley,-,-,-,-,-,-,-,-,-,-,-,-,,37.27,-96.88,37.2717,-96.8716,1,,90,Unmodified
20090323.20.158275,Summary,2009-03-23,17:33:00,3,Kansas,-,-,1,0,0,50,10.97,Nemaha,-,-,-,-,-,-,-,-,-,-,-,-,,39.8598,-95.9977,39.9918,-95.8826,1,,92,Unmodified
20090418.20.168709,Summary,2009-04-18,11:57:00,3,Kansas,-,-,0,0,0,50,0.53,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,37.885,-100.361,37.8912,-100.355,1,,298,Unmodified
20090418.20.168710,Summary,2009-04-18,12:29:00,3,Kansas,-,-,0,0,0,100,0.69,Gray,-,-,-,-,-,-,-,-,-,-,-,-,,37.9622,-100.339,37.9715,-100.334,1,,299,Unmodified
20090418.20.168711,Summary,2009-04-18,13:02:00,3,Kansas,-,-,0,0,0,125,2.1,Finney,-,-,-,-,-,-,-,-,-,-,-,-,,38.0118,-100.273,38.0354,-100.25,1,,300,Unmodified
20090418.20.168713,Summary,2009-04-18,13:10:00,3,Kansas,-,-,2,0,0,300,9,Finney,Hodgeman,-,-,-,-,-,-,-,-,-,-,-,,38.0339,-100.264,38.138,-100.166,1,,301,Unmodified
20090418.20.168712,Summary,2009-04-18,13:25:00,3,Kansas,-,-,0,0,0,75,0.62,Finney,-,-,-,-,-,-,-,-,-,-,-,-,,38.0927,-100.235,38.0998,-100.228,1,,302,Unmodified
20090425.20.164368,Summary,2009-04-25,17:35:00,3,Kansas,-,-,1,0,0,75,7.24,Leavenworth,-,-,-,-,-,-,-,-,-,-,-,$0.4,,39.0151,-95.1315,39.0738,-95.0199,1,,327,Unmodified
20090425.20.165100,Summary,2009-04-25,17:49:00,3,Kansas,-,-,0,0,0,70,0.53,Sumner,-,-,-,-,-,-,-,-,-,-,-,-,,37.1524,-97.2179,37.1564,-97.2096,1,,328,Unmodified
20090425.20.165101,Summary,2009-04-25,18:34:00,3,Kansas,-,-,0,0,0,70,0.51,Cowley,-,-,-,-,-,-,-,-,-,-,-,-,,37.33,-96.97,37.3357,-96.9641,1,,329,Unmodified
20090425.20.165102,Summary,2009-04-25,19:29:00,3,Kansas,-,-,1,0,0,75,1.23,Butler,-,-,-,-,-,-,-,-,-,-,-,$0.03,,37.56,-96.96,37.5756,-96.9492,1,,330,Unmodified
20090426.20.156590,Summary,2009-04-26,14:50:00,3,Kansas,-,-,0,0,0,50,0.47,Butler,-,-,-,-,-,-,-,-,-,-,-,$0.003,,37.8596,-97.0325,37.8664,-97.0323,1,,336,Unmodified
20090426.20.156588,Summary,2009-04-26,15:02:00,3,Kansas,-,-,0,0,0,70,0.57,Marion,-,-,-,-,-,-,-,-,-,-,-,-,,38.1,-96.87,38.1076,-96.8656,1,,337,Unmodified
20090426.20.156589,Summary,2009-04-26,16:49:00,3,Kansas,-,-,1,0,2,75,3.15,Sedgwick,-,-,-,-,-,-,-,-,-,-,-,$0.085,,37.5832,-97.6463,37.6219,-97.6158,1,,342,Unmodified
20090426.20.164370,Summary,2009-04-26,19:10:00,3,Kansas,-,-,0,0,0,25,0.1,Doniphan,-,-,-,-,-,-,-,-,-,-,-,-,,39.76,-94.93,39.76,-94.93,1,,345,Unmodified
20090429.20.168508,Summary,2009-04-29,18:00:00,3,Kansas,-,-,0,0,0,50,0.71,Finney,-,-,-,-,-,-,-,-,-,-,-,-,,37.8848,-100.965,37.875,-100.962,1,,374,Unmodified
20090429.20.168512,Summary,2009-04-29,18:26:00,3,Kansas,-,-,1,0,1,330,2.1,Finney,-,-,-,-,-,-,-,-,-,-,-,$0.24,,37.8485,-100.892,37.8193,-100.885,1,,375,Unmodified
20090429.20.168570,Summary,2009-04-29,18:33:00,3,Kansas,-,-,1,0,1,330,4.3,Finney,-,-,-,-,-,-,-,-,-,-,-,$1.3,,37.8262,-100.867,37.7707,-100.862,1,,376,Unmodified
20090429.20.168571,Summary,2009-04-29,18:37:00,3,Kansas,-,-,1,0,0,100,1.01,Finney,-,-,-,-,-,-,-,-,-,-,-,$0.225,,37.7986,-100.883,37.7849,-100.89,1,,377,Unmodified
20090429.20.168573,Summary,2009-04-29,18:44:00,3,Kansas,-,-,1,0,0,100,2.38,Finney,Haskell,-,-,-,-,-,-,-,-,-,-,$0.24,,37.764,-100.849,37.7313,-100.842,1,,378,Unmodified
20090513.20.171567,Summary,2009-05-13,16:52:00,3,Kansas,-,-,0,0,0,25,0.1,Coffey,-,-,-,-,-,-,-,-,-,-,-,-,,38.2921,-95.6327,38.2921,-95.6327,1,,522,Unmodified
20090513.20.171574,Summary,2009-05-13,17:00:00,3,Kansas,-,-,0,0,0,25,0.01,Coffey,-,-,-,-,-,-,-,-,-,-,-,-,,38.2696,-95.5289,38.2696,-95.5289,1,,523,Unmodified
20090513.20.158827,Summary,2009-05-13,17:55:00,3,Kansas,-,-,0,0,0,75,0.81,Cowley,-,-,-,-,-,-,-,-,-,-,-,-,,37.2976,-96.6361,37.2971,-96.6213,1,,528,Unmodified
20090513.20.175772,Summary,2009-05-13,18:20:00,3,Kansas,-,-,1,0,0,300,12.62,Bourbon,-,-,-,-,-,-,-,-,-,-,-,$0.1,,37.9437,-95.0702,37.8488,-94.8724,1,,530,Unmodified
20090513.20.158830,Summary,2009-05-13,20:49:00,3,Kansas,-,-,0,0,0,50,0.26,Labette,-,-,-,-,-,-,-,-,-,-,-,-,,37.0086,-95.0774,37.0087,-95.0728,1,,532,Unmodified
20090515.20.159705,Summary,2009-05-15,15:57:00,3,Kansas,-,-,0,0,0,50,0.76,Reno,-,-,-,-,-,-,-,-,-,-,-,-,,37.75,-97.8,37.7428,-97.7895,1,,548,Unmodified
20090515.20.159706,Summary,2009-05-15,16:31:00,3,Kansas,-,-,0,0,0,50,0.36,Sedgwick,-,-,-,-,-,-,-,-,-,-,-,-,,37.66,-97.61,37.6611,-97.6036,1,,553,Unmodified
20090515.20.159709,Summary,2009-05-15,16:58:00,3,Kansas,-,-,0,0,0,75,1.52,Kingman,-,-,-,-,-,-,-,-,-,-,-,-,,37.42,-97.9,37.4204,-97.8724,1,,554,Unmodified
20090515.20.159711,Summary,2009-05-15,17:25:00,3,Kansas,-,-,0,0,0,50,0.3,Sumner,-,-,-,-,-,-,-,-,-,-,-,-,,37.36,-97.61,37.361,-97.6048,1,,555,Unmodified
20090525.20.164044,Summary,2009-05-25,13:45:00,3,Kansas,-,-,0,0,0,20,0.25,Greeley,-,-,-,-,-,-,-,-,-,-,-,-,,38.6117,-101.92,38.6117,-101.92,1,,577,Unmodified
20090601.20.164083,Summary,2009-06-01,20:24:00,3,Kansas,-,-,0,0,0,25,0.25,Cheyenne,-,-,-,-,-,-,-,-,-,-,-,-,,39.7393,-101.76,39.7393,-101.76,1,,587,Unmodified
20090602.20.184324,Summary,2009-06-02,13:39:00,3,Kansas,-,-,0,0,0,50,0.3,Ford,-,-,-,-,-,-,-,-,-,-,-,-,,37.658,-100.14,37.655,-100.142,1,,590,Unmodified
20090602.20.184410,Summary,2009-06-02,14:45:00,3,Kansas,-,-,0,0,0,75,0.55,Ford,-,-,-,-,-,-,-,-,-,-,-,-,,37.7428,-99.7003,37.7396,-99.6911,1,,591,Unmodified
20090609.20.166668,Summary,2009-06-09,12:33:00,3,Kansas,-,-,0,0,0,50,0.76,Allen,-,-,-,-,-,-,-,-,-,-,-,-,,37.93,-95.15,37.9341,-95.137,1,,633,Unmodified
20090609.20.166669,Summary,2009-06-09,13:25:00,3,Kansas,-,-,0,0,0,65,1.63,Neosho,-,-,-,-,-,-,-,-,-,-,-,-,,37.73,-95.33,37.7301,-95.3002,1,,634,Unmodified
20090609.20.184430,Summary,2009-06-09,17:53:00,3,Kansas,-,-,0,0,0,50,0.58,Kiowa,-,-,-,-,-,-,-,-,-,-,-,-,,37.6482,-99.4191,37.6474,-99.4086,1,,639,Unmodified
20090610.20.185636,Summary,2009-06-10,19:28:00,3,Kansas,-,-,0,0,0,50,0.26,Seward,-,-,-,-,-,-,-,-,-,-,-,-,,37.36,-100.94,37.3603,-100.935,1,,655,Unmodified
20090614.20.185990,Summary,2009-06-14,16:23:00,3,Kansas,-,-,0,0,0,125,3.29,Haskell,-,-,-,-,-,-,-,-,-,-,-,-,,37.543,-101.018,37.545,-100.958,1,,689,Unmodified
20090614.20.185999,Summary,2009-06-14,16:47:00,3,Kansas,-,-,1,0,0,150,3.7,Haskell,-,-,-,-,-,-,-,-,-,-,-,$0.25,,37.533,-100.74,37.554,-100.683,1,,691,Unmodified
20090614.20.185994,Summary,2009-06-14,16:50:00,3,Kansas,-,-,1,0,0,75,0.62,Haskell,-,-,-,-,-,-,-,-,-,-,-,$0.002,,37.517,-100.735,37.515,-100.724,1,,692,Unmodified
20090614.20.186012,Summary,2009-06-14,19:03:00,3,Kansas,-,-,1,0,0,100,3.7,Comanche,-,-,-,-,-,-,-,-,-,-,-,-,,37.381,-99.2323,37.376,-99.169,1,,693,Unmodified
20090615.20.166683,Summary,2009-06-15,00:49:00,3,Kansas,-,-,0,0,0,100,2.72,Cowley,-,-,-,-,-,-,-,-,-,-,-,$0.15,,37.0523,-96.8596,37.0529,-96.8103,1,,694,Unmodified
20090615.20.186134,Summary,2009-06-15,15:26:00,3,Kansas,-,-,0,0,0,75,0.64,Ford,-,-,-,-,-,-,-,-,-,-,-,-,,37.8267,-99.9838,37.8272,-99.972,1,,698,Unmodified
20090615.20.186158,Summary,2009-06-15,16:25:00,3,Kansas,-,-,0,0,0,100,2.62,Edwards,-,-,-,-,-,-,-,-,-,-,-,-,,37.889,-99.488,37.8637,-99.4521,1,,700,Unmodified
20090615.20.186140,Summary,2009-06-15,16:26:00,3,Kansas,-,-,1,0,0,100,0.47,Ford,-,-,-,-,-,-,-,-,-,-,-,$0.065,,37.6968,-99.9677,37.6958,-99.9592,1,,701,Unmodified
20090615.20.186141,Summary,2009-06-15,16:27:00,3,Kansas,-,-,1,0,0,250,1.69,Ford,-,-,-,-,-,-,-,-,-,-,-,$0.15,,37.6964,-99.9882,37.6878,-99.9592,1,,702,Unmodified
20090615.20.186159,Summary,2009-06-15,16:37:00,3,Kansas,-,-,0,0,0,100,3.86,Edwards,-,-,-,-,-,-,-,-,-,-,-,-,,37.8834,-99.3916,37.8647,-99.3249,1,,703,Unmodified
20090615.20.186160,Summary,2009-06-15,16:40:00,3,Kansas,-,-,1,0,0,125,2.75,Edwards,-,-,-,-,-,-,-,-,-,-,-,$1.5,,37.8359,-99.3733,37.8025,-99.3458,1,,704,Unmodified
20090615.20.186172,Summary,2009-06-15,16:56:00,3,Kansas,-,-,1,0,0,350,3.4,Edwards,-,-,-,-,-,-,-,-,-,-,-,-,,37.8844,-99.1486,37.8867,-99.0927,1,,705,Unmodified
20090615.20.186174,Summary,2009-06-15,17:03:00,3,Kansas,-,-,2,0,0,1400,11.6,Edwards,Stafford,-,-,-,-,-,-,-,-,-,-,-,,37.9023,-99.0685,37.9027,-98.8849,1,,706,Unmodified
20090615.20.166670,Summary,2009-06-15,17:45:00,3,Kansas,-,-,0,0,0,75,0.66,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,37.7838,-96.9107,37.7913,-96.9032,1,,708,Unmodified
20090615.20.166671,Summary,2009-06-15,17:47:00,3,Kansas,-,-,0,0,0,75,0.77,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,37.7972,-96.8956,37.8017,-96.8828,1,,709,Unmodified
20090615.20.166672,Summary,2009-06-15,17:50:00,3,Kansas,-,-,0,0,0,65,0.89,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,37.77,-96.8,37.7805,-96.7906,1,,710,Unmodified
20090615.20.166675,Summary,2009-06-15,17:55:00,3,Kansas,-,-,0,0,0,50,0.81,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,37.78,-96.71,37.7887,-96.6999,1,,711,Unmodified
20090615.20.166676,Summary,2009-06-15,17:58:00,3,Kansas,-,-,0,0,0,50,0.53,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,37.79,-96.78,37.7952,-96.7729,1,,712,Unmodified
20090615.20.166677,Summary,2009-06-15,18:01:00,3,Kansas,-,-,0,0,0,65,0.83,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,37.8,-96.77,37.8089,-96.7599,1,,713,Unmodified
20090615.20.166678,Summary,2009-06-15,18:04:00,3,Kansas,-,-,0,0,0,55,0.56,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,37.79,-96.65,37.7975,-96.6459,1,,714,Unmodified
20090615.20.166673,Summary,2009-06-15,18:08:00,3,Kansas,-,-,0,0,0,50,0.68,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,37.8,-96.64,37.8084,-96.6337,1,,715,Unmodified
20090615.20.166681,Summary,2009-06-15,18:17:00,3,Kansas,-,-,0,0,0,50,0.39,Reno,-,-,-,-,-,-,-,-,-,-,-,-,,38.08,-98.3,38.08,-98.2928,1,,716,Unmodified
20090615.20.166679,Summary,2009-06-15,18:20:00,3,Kansas,-,-,0,0,0,75,1.29,Chase,-,-,-,-,-,-,-,-,-,-,-,-,,38.28,-96.85,38.2911,-96.8308,1,,717,Unmodified
20090615.20.186166,Summary,2009-06-15,18:37:00,3,Kansas,-,-,1,0,0,125,2,Stafford,-,-,-,-,-,-,-,-,-,-,-,-,,37.973,-98.818,37.9917,-98.797,1,,718,Unmodified
20090615.20.166680,Summary,2009-06-15,19:40:00,3,Kansas,-,-,0,0,0,55,0.74,Greenwood,-,-,-,-,-,-,-,-,-,-,-,-,,38.02,-96.13,38.0284,-96.1214,1,,721,Unmodified
20090616.20.166696,Summary,2009-06-16,20:25:00,3,Kansas,-,-,0,0,0,55,0.78,Sumner,-,-,-,-,-,-,-,-,-,-,-,-,,37.19,-97.13,37.1918,-97.1161,1,,747,Unmodified
20090617.20.181203,Summary,2009-06-17,13:20:00,3,Kansas,-,-,1,0,0,25,8.85,Washington,Marshall,-,-,-,-,-,-,-,-,-,-,-,,39.97,-96.88,39.9127,-96.6385,1,,749,Unmodified
20090617.20.181205,Summary,2009-06-17,13:55:00,3,Kansas,-,-,0,0,0,25,0.17,Marshall,-,-,-,-,-,-,-,-,-,-,-,-,,39.93,-96.42,39.9308,-96.4171,1,,750,Unmodified
20090620.20.186087,Summary,2009-06-20,16:44:00,3,Kansas,-,-,0,0,0,50,1.02,Kiowa,-,-,-,-,-,-,-,-,-,-,-,-,,37.692,-99.513,37.706,-99.507,1,,782,Unmodified
20090620.20.181256,Summary,2009-06-20,17:10:00,3,Kansas,-,-,0,0,0,25,1.38,Coffey,-,-,-,-,-,-,-,-,-,-,-,-,,38.39,-95.64,38.3982,-95.6168,1,,783,Unmodified
20090620.20.186090,Summary,2009-06-20,17:17:00,3,Kansas,-,-,1,0,0,100,5.05,Pawnee,-,-,-,-,-,-,-,-,-,-,-,$0.05,,38.007,-99.108,38.071,-99.063,1,,784,Unmodified
20090620.20.181264,Summary,2009-06-20,18:11:00,3,Kansas,-,-,0,0,0,25,0.33,Franklin,-,-,-,-,-,-,-,-,-,-,-,-,,38.48,-95.29,38.4808,-95.2839,1,,785,Unmodified
20090620.20.186083,Summary,2009-06-20,18:22:00,3,Kansas,-,-,0,0,0,50,4.19,Lane,-,-,-,-,-,-,-,-,-,-,-,-,,38.632,-100.435,38.684,-100.395,1,,786,Unmodified
20090620.20.178047,Summary,2009-06-20,18:44:00,3,Kansas,-,-,0,0,2,50,1.16,Barton,-,-,-,-,-,-,-,-,-,-,-,$0.075,,38.3611,-98.7964,38.377,-98.7898,1,,787,Unmodified
20090620.20.166699,Summary,2009-06-20,18:55:00,3,Kansas,-,-,1,0,0,75,0.87,McPherson,-,-,-,-,-,-,-,-,-,-,-,$0.075,,38.3644,-97.8454,38.3671,-97.8298,1,,788,Unmodified
20090620.20.166702,Summary,2009-06-20,19:05:00,3,Kansas,-,-,0,0,0,100,4.54,McPherson,-,-,-,-,-,-,-,-,-,-,-,$0.2,,38.3585,-97.7809,38.3947,-97.711,1,,789,Unmodified
20090620.20.166708,Summary,2009-06-20,19:45:00,3,Kansas,-,-,0,0,0,75,0.88,Marion,-,-,-,-,-,-,-,-,-,-,-,$0.1,,38.4905,-97.3578,38.4977,-97.3446,1,,790,Unmodified
20090620.20.166704,Summary,2009-06-20,20:10:00,3,Kansas,-,-,0,0,0,55,1.16,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,38.93,-98,38.9432,-97.9867,1,,791,Unmodified
20090620.20.166706,Summary,2009-06-20,20:12:00,3,Kansas,-,-,0,0,0,50,0.37,Lincoln,-,-,-,-,-,-,-,-,-,-,-,-,,39.0379,-97.9454,39.0426,-97.942,1,,792,Unmodified
20090703.20.169523,Summary,2009-07-03,19:42:00,3,Kansas,-,-,0,0,0,50,0.35,Saline,-,-,-,-,-,-,-,-,-,-,-,-,,38.89,-97.45,38.8926,-97.4444,1,,856,Unmodified
20090714.20.190302,Summary,2009-07-14,17:52:00,3,Kansas,-,-,0,0,0,30,0.4,Ford,-,-,-,-,-,-,-,-,-,-,-,-,,37.58,-99.97,37.575,-99.965,1,,893,Unmodified
20090720.20.181712,Summary,2009-07-20,18:03:00,3,Kansas,-,-,0,0,0,10,0.25,Cheyenne,-,-,-,-,-,-,-,-,-,-,-,$0.051,,39.7571,-101.881,39.7571,-101.881,1,,904,Unmodified
20090720.20.175317,Summary,2009-07-20,18:09:00,3,Kansas,-,-,0,0,0,75,2.03,Kingman,-,-,-,-,-,-,-,-,-,-,-,-,,37.45,-98.04,37.4416,-98.0245,1,,905,Unmodified
20090720.20.181511,Summary,2009-07-20,18:25:00,3,Kansas,-,-,0,0,0,10,1.5,Sherman,-,-,-,-,-,-,-,-,-,-,-,-,,39.54,-101.71,39.5157,-101.701,1,,906,Unmodified
20090720.20.181515,Summary,2009-07-20,18:34:00,3,Kansas,-,-,0,0,0,10,0.25,Sherman,-,-,-,-,-,-,-,-,-,-,-,-,,39.38,-101.71,39.38,-101.71,1,,907,Unmodified
20090720.20.175320,Summary,2009-07-20,18:45:00,3,Kansas,-,-,0,0,0,50,0.2,Barton,-,-,-,-,-,-,-,-,-,-,-,-,,38.51,-98.93,38.5094,-98.9263,1,,908,Unmodified
20090720.20.181539,Summary,2009-07-20,19:21:00,3,Kansas,-,-,0,0,0,10,0.25,Logan,-,-,-,-,-,-,-,-,-,-,-,-,,38.87,-101.42,38.87,-101.42,1,,909,Unmodified
20090720.20.175319,Summary,2009-07-20,21:02:00,3,Kansas,-,-,0,0,0,150,0.81,Butler,-,-,-,-,-,-,-,-,-,-,-,$0.005,,37.78,-96.64,37.7743,-96.6272,1,,910,Unmodified
20090728.20.191314,Summary,2009-07-28,12:20:00,3,Kansas,-,-,0,0,0,25,0.04,Nemaha,-,-,-,-,-,-,-,-,-,-,-,-,,39.6877,-96.1561,39.6881,-96.1555,1,,937,Unmodified
20090731.20.183654,Summary,2009-07-31,19:42:00,3,Kansas,-,-,0,0,0,10,0.25,Gove,-,-,-,-,-,-,-,-,-,-,-,-,,38.78,-100.45,38.78,-100.45,1,,969,Unmodified
20090731.20.183655,Summary,2009-07-31,19:44:00,3,Kansas,-,-,0,0,0,10,0.25,Gove,-,-,-,-,-,-,-,-,-,-,-,-,,38.75,-100.41,38.75,-100.41,1,,970,Unmodified
20090731.20.190303,Summary,2009-07-31,20:25:00,3,Kansas,-,-,0,0,0,40,0.69,Lane,-,-,-,-,-,-,-,-,-,-,-,-,,38.652,-100.277,38.647,-100.266,1,,971,Unmodified
20090731.20.190304,Summary,2009-07-31,20:32:00,3,Kansas,-,-,0,0,0,100,0.38,Ness,-,-,-,-,-,-,-,-,-,-,-,-,,38.63,-100.24,38.629,-100.233,1,,972,Unmodified
20090802.20.176764,Summary,2009-08-02,19:40:00,3,Kansas,-,-,0,0,0,40,1,Haskell,-,-,-,-,-,-,-,-,-,-,-,-,,37.4113,-100.959,37.3983,-100.951,1,,1094,Unmodified
20090802.20.176767,Summary,2009-08-02,19:50:00,3,Kansas,-,-,1,0,0,75,3.5,Haskell,Seward,-,-,-,-,-,-,-,-,-,-,$0.07,,37.3981,-100.978,37.3515,-100.954,1,,1093,Unmodified
20100422.20.97,Summary,2010-04-22,15:48:00,3,Kansas,-,-,1,0,0,1760,9.4,Kearny,-,-,-,-,-,-,-,-,-,-,-,$0.18,,37.8838,-101.432,37.9576,-101.297,1,,97,Unmodified
20100422.20.99,Summary,2010-04-22,16:04:00,3,Kansas,-,-,0,0,0,440,4.9,Kearny,-,-,-,-,-,-,-,-,-,-,-,-,,37.9607,-101.325,38.0209,-101.277,1,,99,Unmodified
20100422.20.103,Summary,2010-04-22,16:32:00,3,Kansas,-,-,0,0,0,150,2.61,Kearny,-,-,-,-,-,-,-,-,-,-,-,-,,38.0391,-101.215,38.0744,-101.197,1,,103,Unmodified
20100422.20.108,Summary,2010-04-22,17:10:00,3,Kansas,-,-,1,0,0,880,2.69,Finney,-,-,-,-,-,-,-,-,-,-,-,$0.0008,,38.2147,-101.089,38.2611,-101.043,1,,108,Unmodified
20100422.20.110,Summary,2010-04-22,17:17:00,3,Kansas,-,-,0,0,0,75,0.93,Finney,-,-,-,-,-,-,-,-,-,-,-,-,,38.2255,-101.056,38.2385,-101.052,1,,110,Unmodified
20100422.20.111,Summary,2010-04-22,17:27:00,3,Kansas,-,-,0,0,0,440,3.32,Scott,-,-,-,-,-,-,-,-,-,-,-,-,,38.2706,-101.036,38.3185,-101.041,1,,111,Unmodified
20100422.20.113,Summary,2010-04-22,17:39:00,3,Kansas,-,-,0,0,0,200,2.72,Kearny,-,-,-,-,-,-,-,-,-,-,-,-,,38.1258,-101.295,38.1587,-101.267,1,,113,Unmodified
20100422.20.117,Summary,2010-04-22,18:06:00,3,Kansas,-,-,1,0,0,440,7.2,Scott,-,-,-,-,-,-,-,-,-,-,-,$0.21,,38.389,-100.965,38.4527,-100.871,1,,117,Unmodified
20100422.20.119,Summary,2010-04-22,18:40:00,3,Kansas,-,-,0,0,0,150,1.4,Scott,-,-,-,-,-,-,-,-,-,-,-,-,,38.5157,-100.717,38.5324,-100.702,1,,119,Unmodified
20100422.20.121,Summary,2010-04-22,18:57:00,3,Kansas,-,-,0,0,0,150,3.7,Lane,-,-,-,-,-,-,-,-,-,-,-,-,,38.5569,-100.598,38.6014,-100.562,1,,121,Unmodified
20100422.20.123,Summary,2010-04-22,20:21:00,3,Kansas,-,-,0,0,0,10,0.52,Gove,-,-,-,-,-,-,-,-,-,-,-,-,,38.8387,-100.361,38.8443,-100.355,1,,123,Unmodified
20100429.20.177,Summary,2010-04-29,18:12:00,3,Kansas,-,-,0,0,0,25,0.96,Washington,-,-,-,-,-,-,-,-,-,-,-,-,,39.8832,-97.0304,39.8921,-97.0141,1,,177,Unmodified
20100510.20.243,Summary,2010-05-10,12:27:00,3,Kansas,-,-,1,0,0,25,0.89,Wichita,-,-,-,-,-,-,-,-,-,-,-,$0.005,,38.4878,-101.206,38.4944,-101.192,1,,243,Unmodified
20100510.20.244,Summary,2010-05-10,12:31:00,3,Kansas,-,-,0,0,0,25,1.34,Wichita,-,-,-,-,-,-,-,-,-,-,-,-,,38.555,-101.199,38.5671,-101.18,1,,244,Unmodified
20100510.20.245,Summary,2010-05-10,12:50:00,3,Kansas,-,-,0,0,0,25,1.63,Logan,-,-,-,-,-,-,-,-,-,-,-,-,,38.8162,-101.242,38.8305,-101.218,1,,245,Unmodified
20100510.20.246,Summary,2010-05-10,13:18:00,3,Kansas,-,-,0,0,0,25,2.18,Logan,-,-,-,-,-,-,-,-,-,-,-,-,,38.8102,-101.144,38.8197,-101.106,1,,246,Unmodified
20100510.20.247,Summary,2010-05-10,13:22:00,3,Kansas,-,-,0,0,0,25,1.28,Logan,-,-,-,-,-,-,-,-,-,-,-,-,,38.7805,-101.055,38.7929,-101.038,1,,247,Unmodified
